CPI_CHN,CPI_GBR,Date,CPI_CHN-1,CPI_CHN-2,CPI_CHN-3,CPI_CHN-4,CPI_CHN-5,CPI_CHN-6,CPI_CHN-7,CPI_CHN-8,CPI_CHN-12,CPI_GBR-1,CPI_GBR-2,CPI_GBR-3,CPI_GBR-4,CPI_GBR-5,CPI_GBR-6,CPI_GBR-7,CPI_GBR-8,CPI_GBR-12
81.258788283638,83.6304538968246,200109,80.5339827129005,80.45352847108359,80.8578182627882,81.8398963583733,82.2511528106718,82.08697880609701,82.58247322928679,82.49997368474321,81.340128337483,83.404730674431,83.06614584084059,83.6304538968246,83.5175922856278,82.84042261844709,82.38897617365991,82.05039134006951,81.9375297288727,82.50183778485659
81.50256472541041,83.404730674431,200110,81.258788283638,80.5339827129005,80.45352847108359,80.8578182627882,81.8398963583733,82.2511528106718,82.08697880609701,82.58247322928679,81.3398846177203,83.6304538968246,83.404730674431,83.06614584084059,83.6304538968246,83.5175922856278,82.84042261844709,82.38897617365991,82.05039134006951,82.50183778485659
81.33955911823641,83.2918690632342,200111,81.50256472541041,81.258788283638,80.5339827129005,80.45352847108359,80.8578182627882,81.8398963583733,82.2511528106718,82.08697880609701,81.5843120584603,83.404730674431,83.6304538968246,83.404730674431,83.06614584084059,83.6304538968246,83.5175922856278,82.84042261844709,82.38897617365991,82.6146993960535
81.4208991720815,83.5175922856278,200112,81.33955911823641,81.50256472541041,81.258788283638,80.5339827129005,80.45352847108359,80.8578182627882,81.8398963583733,82.2511528106718,81.66589664176841,83.2918690632342,83.404730674431,83.6304538968246,83.404730674431,83.06614584084059,83.6304538968246,83.5175922856278,82.84042261844709,82.6146993960535
81.665161433979,83.17900745203741,200201,81.4208991720815,81.33955911823641,81.50256472541041,81.258788283638,80.5339827129005,80.45352847108359,80.8578182627882,81.8398963583733,82.49997368474321,83.5175922856278,83.2918690632342,83.404730674431,83.6304538968246,83.404730674431,83.06614584084059,83.6304538968246,83.5175922856278,81.9375297288727
82.5634784720957,83.2918690632342,200202,81.665161433979,81.4208991720815,81.33955911823641,81.50256472541041,81.258788283638,80.5339827129005,80.45352847108359,80.8578182627882,82.58247322928679,83.17900745203741,83.5175922856278,83.2918690632342,83.404730674431,83.6304538968246,83.404730674431,83.06614584084059,83.6304538968246,82.05039134006951
81.4901536406146,83.6304538968246,200203,82.5634784720957,81.665161433979,81.4208991720815,81.33955911823641,81.50256472541041,81.258788283638,80.5339827129005,80.45352847108359,82.08697880609701,83.2918690632342,83.17900745203741,83.5175922856278,83.2918690632342,83.404730674431,83.6304538968246,83.404730674431,83.06614584084059,82.38897617365991
81.24568247606321,83.96903873041501,200204,81.4901536406146,82.5634784720957,81.665161433979,81.4208991720815,81.33955911823641,81.50256472541041,81.258788283638,80.5339827129005,82.2511528106718,83.6304538968246,83.2918690632342,83.17900745203741,83.5175922856278,83.2918690632342,83.404730674431,83.6304538968246,83.404730674431,82.84042261844709
81.001945709601,84.19476195280859,200205,81.24568247606321,81.4901536406146,82.5634784720957,81.665161433979,81.4208991720815,81.33955911823641,81.50256472541041,81.258788283638,81.8398963583733,83.96903873041501,83.6304538968246,83.2918690632342,83.17900745203741,83.5175922856278,83.2918690632342,83.404730674431,83.6304538968246,83.5175922856278
80.272928078379,84.19476195280859,200206,81.001945709601,81.24568247606321,81.4901536406146,82.5634784720957,81.665161433979,81.4208991720815,81.33955911823641,81.50256472541041,80.8578182627882,84.19476195280859,83.96903873041501,83.6304538968246,83.2918690632342,83.17900745203741,83.5175922856278,83.2918690632342,83.404730674431,83.6304538968246
79.71101799558708,83.96903873041501,200207,80.272928078379,81.001945709601,81.24568247606321,81.4901536406146,82.5634784720957,81.665161433979,81.4208991720815,81.33955911823641,80.45352847108359,84.19476195280859,84.19476195280859,83.96903873041501,83.6304538968246,83.2918690632342,83.17900745203741,83.5175922856278,83.2918690632342,83.06614584084059
79.9501508066638,84.19476195280859,200208,79.71101799558708,80.272928078379,81.001945709601,81.24568247606321,81.4901536406146,82.5634784720957,81.665161433979,81.4208991720815,80.5339827129005,83.96903873041501,84.19476195280859,84.19476195280859,83.96903873041501,83.6304538968246,83.2918690632342,83.17900745203741,83.5175922856278,83.404730674431
80.7496520313354,84.4204851752022,200209,79.9501508066638,79.71101799558708,80.272928078379,81.001945709601,81.24568247606321,81.4901536406146,82.5634784720957,81.665161433979,81.258788283638,84.19476195280859,83.96903873041501,84.19476195280859,84.19476195280859,83.96903873041501,83.6304538968246,83.2918690632342,83.17900745203741,83.6304538968246
80.9111515961215,84.53334678639901,200210,80.7496520313354,79.9501508066638,79.71101799558708,80.272928078379,81.001945709601,81.24568247606321,81.4901536406146,82.5634784720957,81.50256472541041,84.4204851752022,84.19476195280859,83.96903873041501,84.19476195280859,84.19476195280859,83.96903873041501,83.6304538968246,83.2918690632342,83.404730674431
80.830240683387,84.53334678639901,200211,80.9111515961215,80.7496520313354,79.9501508066638,79.71101799558708,80.272928078379,81.001945709601,81.24568247606321,81.4901536406146,81.33955911823641,84.53334678639901,84.4204851752022,84.19476195280859,83.96903873041501,84.19476195280859,84.19476195280859,83.96903873041501,83.6304538968246,83.2918690632342
