"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2008-11","Nov-2008","IDX","Index","0","Units",,,95.66199,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2008-12","Dec-2008","IDX","Index","0","Units",,,95.34489,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2009-01","Jan-2009","IDX","Index","0","Units",,,95.41751,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2009-02","Feb-2009","IDX","Index","0","Units",,,95.82818,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2009-03","Mar-2009","IDX","Index","0","Units",,,96.48241,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2009-04","Apr-2009","IDX","Index","0","Units",,,97.24447,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2009-05","May-2009","IDX","Index","0","Units",,,97.96928,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2009-06","Jun-2009","IDX","Index","0","Units",,,98.56071,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2009-07","Jul-2009","IDX","Index","0","Units",,,99.01624,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2009-08","Aug-2009","IDX","Index","0","Units",,,99.36051,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2009-09","Sep-2009","IDX","Index","0","Units",,,99.64912,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2009-10","Oct-2009","IDX","Index","0","Units",,,99.92446,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2009-11","Nov-2009","IDX","Index","0","Units",,,100.1701,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2009-12","Dec-2009","IDX","Index","0","Units",,,100.3693,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2010-01","Jan-2010","IDX","Index","0","Units",,,100.5041,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2010-02","Feb-2010","IDX","Index","0","Units",,,100.5631,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2010-03","Mar-2010","IDX","Index","0","Units",,,100.5813,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2010-04","Apr-2010","IDX","Index","0","Units",,,100.577,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2010-05","May-2010","IDX","Index","0","Units",,,100.5683,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2010-06","Jun-2010","IDX","Index","0","Units",,,100.5945,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2010-07","Jul-2010","IDX","Index","0","Units",,,100.6614,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2010-08","Aug-2010","IDX","Index","0","Units",,,100.758,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2010-09","Sep-2010","IDX","Index","0","Units",,,100.8424,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2010-10","Oct-2010","IDX","Index","0","Units",,,100.9116,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2010-11","Nov-2010","IDX","Index","0","Units",,,100.9699,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2010-12","Dec-2010","IDX","Index","0","Units",,,101.019,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2011-01","Jan-2011","IDX","Index","0","Units",,,101.0366,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2011-02","Feb-2011","IDX","Index","0","Units",,,100.9208,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2011-03","Mar-2011","IDX","Index","0","Units",,,100.7868,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2011-04","Apr-2011","IDX","Index","0","Units",,,100.6534,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2011-05","May-2011","IDX","Index","0","Units",,,100.5321,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2011-06","Jun-2011","IDX","Index","0","Units",,,100.4331,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2011-07","Jul-2011","IDX","Index","0","Units",,,100.3663,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2011-08","Aug-2011","IDX","Index","0","Units",,,100.3414,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2011-09","Sep-2011","IDX","Index","0","Units",,,100.3535,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2011-10","Oct-2011","IDX","Index","0","Units",,,100.3595,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2011-11","Nov-2011","IDX","Index","0","Units",,,100.3579,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2011-12","Dec-2011","IDX","Index","0","Units",,,100.336,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2012-01","Jan-2012","IDX","Index","0","Units",,,100.3033,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2012-02","Feb-2012","IDX","Index","0","Units",,,100.28,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2012-03","Mar-2012","IDX","Index","0","Units",,,100.2315,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2012-04","Apr-2012","IDX","Index","0","Units",,,100.1441,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2012-05","May-2012","IDX","Index","0","Units",,,100.0601,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2012-06","Jun-2012","IDX","Index","0","Units",,,99.99254,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2012-07","Jul-2012","IDX","Index","0","Units",,,99.95409,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2012-08","Aug-2012","IDX","Index","0","Units",,,99.9298,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2012-09","Sep-2012","IDX","Index","0","Units",,,99.91628,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2012-10","Oct-2012","IDX","Index","0","Units",,,99.9139,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2012-11","Nov-2012","IDX","Index","0","Units",,,99.93623,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2012-12","Dec-2012","IDX","Index","0","Units",,,99.98988,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2013-01","Jan-2013","IDX","Index","0","Units",,,100.084,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2013-02","Feb-2013","IDX","Index","0","Units",,,100.204,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2013-03","Mar-2013","IDX","Index","0","Units",,,100.316,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2013-04","Apr-2013","IDX","Index","0","Units",,,100.3828,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2013-05","May-2013","IDX","Index","0","Units",,,100.4059,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2013-06","Jun-2013","IDX","Index","0","Units",,,100.3977,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2013-07","Jul-2013","IDX","Index","0","Units",,,100.3502,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2013-08","Aug-2013","IDX","Index","0","Units",,,100.2742,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2013-09","Sep-2013","IDX","Index","0","Units",,,100.17,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2013-10","Oct-2013","IDX","Index","0","Units",,,100.0218,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2013-11","Nov-2013","IDX","Index","0","Units",,,99.82336,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2013-12","Dec-2013","IDX","Index","0","Units",,,99.61507,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2014-01","Jan-2014","IDX","Index","0","Units",,,99.45713,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2014-02","Feb-2014","IDX","Index","0","Units",,,99.39346,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2014-03","Mar-2014","IDX","Index","0","Units",,,99.42995,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2014-04","Apr-2014","IDX","Index","0","Units",,,99.5302,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2014-05","May-2014","IDX","Index","0","Units",,,99.64453,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2014-06","Jun-2014","IDX","Index","0","Units",,,99.73969,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2014-07","Jul-2014","IDX","Index","0","Units",,,99.80364,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2014-08","Aug-2014","IDX","Index","0","Units",,,99.85482,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2014-09","Sep-2014","IDX","Index","0","Units",,,99.90104,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2014-10","Oct-2014","IDX","Index","0","Units",,,99.92749,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2014-11","Nov-2014","IDX","Index","0","Units",,,99.93342,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2014-12","Dec-2014","IDX","Index","0","Units",,,99.92436,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,99.89325,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,99.83099,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,99.74211,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,99.64481,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,99.54233,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,99.44041,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,99.37305,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,99.31398,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,99.26218,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,99.21174,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,99.13148,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,98.98687,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,98.79459,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,98.64388,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,98.62955,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,98.74526,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,98.96199,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,99.21405,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,99.43206,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,99.56967,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,99.65609,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,99.67802,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,99.65106,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,99.59262,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,99.56562,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,99.66179,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,99.84773,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,100.0834,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,100.3504,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,100.63,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,100.8736,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,101.0196,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,101.0533,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,100.995,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,100.8788,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,100.7272,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,100.554,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,100.3317,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,100.0536,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,99.75549,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,99.48792,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,99.29198,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2000-01","Jan-2000","IDX","Index","0","Units",,,100.3904,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2000-02","Feb-2000","IDX","Index","0","Units",,,100.1912,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2000-03","Mar-2000","IDX","Index","0","Units",,,99.98726,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2000-04","Apr-2000","IDX","Index","0","Units",,,99.79505,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2000-05","May-2000","IDX","Index","0","Units",,,99.66152,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2000-06","Jun-2000","IDX","Index","0","Units",,,99.60655,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2000-07","Jul-2000","IDX","Index","0","Units",,,99.63029,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2000-08","Aug-2000","IDX","Index","0","Units",,,99.70662,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2000-09","Sep-2000","IDX","Index","0","Units",,,99.81459,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2000-10","Oct-2000","IDX","Index","0","Units",,,99.95191,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2000-11","Nov-2000","IDX","Index","0","Units",,,100.0875,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2000-12","Dec-2000","IDX","Index","0","Units",,,100.1994,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2001-01","Jan-2001","IDX","Index","0","Units",,,100.2778,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2001-02","Feb-2001","IDX","Index","0","Units",,,100.3069,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2001-03","Mar-2001","IDX","Index","0","Units",,,100.2964,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2001-04","Apr-2001","IDX","Index","0","Units",,,100.2694,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2001-05","May-2001","IDX","Index","0","Units",,,100.225,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2001-06","Jun-2001","IDX","Index","0","Units",,,100.1458,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2001-07","Jul-2001","IDX","Index","0","Units",,,100.024,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2001-08","Aug-2001","IDX","Index","0","Units",,,99.88567,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2001-09","Sep-2001","IDX","Index","0","Units",,,99.77824,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2001-10","Oct-2001","IDX","Index","0","Units",,,99.72504,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2001-11","Nov-2001","IDX","Index","0","Units",,,99.76053,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2001-12","Dec-2001","IDX","Index","0","Units",,,99.87586,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2002-01","Jan-2002","IDX","Index","0","Units",,,100.058,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2002-02","Feb-2002","IDX","Index","0","Units",,,100.26,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2002-03","Mar-2002","IDX","Index","0","Units",,,100.4321,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2002-04","Apr-2002","IDX","Index","0","Units",,,100.5373,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2002-05","May-2002","IDX","Index","0","Units",,,100.536,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2002-06","Jun-2002","IDX","Index","0","Units",,,100.4423,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2002-07","Jul-2002","IDX","Index","0","Units",,,100.3016,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2002-08","Aug-2002","IDX","Index","0","Units",,,100.1404,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2002-09","Sep-2002","IDX","Index","0","Units",,,99.9621,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2002-10","Oct-2002","IDX","Index","0","Units",,,99.76081,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2002-11","Nov-2002","IDX","Index","0","Units",,,99.52545,,
"LOLITONO","Normalised (CLI)","GBR","United Kingdom","M","Monthly","2002-12","Dec-2002","IDX","Index","0","Units",,,99.27325,,
